type,name,res_id,src,value,fuzzy
error,calendar.todo,0,Recurrence can not be recurrent!,Повторението не може да е периодично!,0
error,calendar.todo,0,UUID and recurrence must be unique in a calendar!,UUID и взаимна вложеност трябва да са уникални в календар!,0
field,"calendar.todo,alarms",0,Alarms,Аларми,0
field,"calendar.todo,attendees",0,Attendees,Присъстващи,0
field,"calendar.todo,calendar",0,Calendar,Календар,0
field,"calendar.todo,calendar_owner",0,Owner,Собственик,0
field,"calendar.todo,calendar_read_users",0,Read Users,Потребители с права за четене,0
field,"calendar.todo,calendar_write_users",0,Write Users,Записване на потребители,0
field,"calendar.todo,categories",0,Categories,Категории,0
field,"calendar.todo,classification",0,Classification,Класификация,0
field,"calendar.todo,completed",0,Completed,Изпълнен,0
field,"calendar.todo,description",0,Description,Описание,0
field,"calendar.todo,dtstart",0,Start Date,Начална дата,0
field,"calendar.todo,due",0,Due Date,Дата на изпълнение,0
field,"calendar.todo,exdates",0,Exception Dates,Дати на грешките,0
field,"calendar.todo,exrules",0,Exception Rules,Правила при грешка,0
field,"calendar.todo,location",0,Location,Местоположение,0
field,"calendar.todo,occurences",0,Occurences,Събития,0
field,"calendar.todo,organizer",0,Organizer,Организатор,0
field,"calendar.todo,parent",0,Parent,Родител,0
field,"calendar.todo,percent_complete",0,Percent complete,Процент изпълнено,0
field,"calendar.todo,rdates",0,Recurrence Dates,Дати на повторяемост,0
field,"calendar.todo,rec_name",0,Name,Име,0
field,"calendar.todo,recurrence",0,Recurrence,Повторение,0
field,"calendar.todo,rrules",0,Recurrence Rules,Правила за повторяемост,0
field,"calendar.todo,sequence",0,Sequence,Последователност,0
field,"calendar.todo,status",0,Status,Състояние,0
field,"calendar.todo,summary",0,Summary,Обобщено,0
field,"calendar.todo,timezone",0,Timezone,Времева зона,0
field,"calendar.todo,uuid",0,UUID,UUID,0
field,"calendar.todo,vtodo",0,vtodo,,0
field,"calendar.todo-calendar.category,category",0,Category,Категория,0
field,"calendar.todo-calendar.category,rec_name",0,Name,Име,0
field,"calendar.todo-calendar.category,todo",0,To-Do,Задача,0
field,"calendar.todo.alarm,calendar_alarm",0,Calendar Alarm,Аларма на календар,0
field,"calendar.todo.alarm,rec_name",0,Name,Име,0
field,"calendar.todo.alarm,todo",0,Todo,Задача,0
field,"calendar.todo.attendee,calendar_attendee",0,Calendar Attendee,Присъстващ на календар,0
field,"calendar.todo.attendee,rec_name",0,Name,Име,0
field,"calendar.todo.attendee,todo",0,Todo,Задача,0
field,"calendar.todo.exdate,calendar_date",0,Calendar Date,Дата от календар,0
field,"calendar.todo.exdate,rec_name",0,Name,Име,0
field,"calendar.todo.exdate,todo",0,Todo,Задача,0
field,"calendar.todo.exrule,calendar_rrule",0,Calendar RRule,,0
field,"calendar.todo.exrule,rec_name",0,Name,Име,0
field,"calendar.todo.exrule,todo",0,Todo,Задача,0
field,"calendar.todo.rdate,calendar_date",0,Calendar Date,Дата от календар,0
field,"calendar.todo.rdate,rec_name",0,Name,Име,0
field,"calendar.todo.rdate,todo",0,Todo,Задача,0
field,"calendar.todo.rrule,calendar_rrule",0,Calendar RRule,,0
field,"calendar.todo.rrule,rec_name",0,Name,Име,0
field,"calendar.todo.rrule,todo",0,Todo,Задача,0
help,"calendar.todo,uuid",0,Universally Unique Identifier,Универсален иникален идентификатор,0
model,"calendar.todo,name",0,Todo,Задача,0
model,"calendar.todo-calendar.category,name",0,Todo - Category,Задача - Категория,0
model,"calendar.todo.alarm,name",0,Alarm,Аларма,0
model,"calendar.todo.attendee,name",0,Attendee,Присъстващ,0
model,"calendar.todo.exdate,name",0,Exception Date,Дата на грешка,0
model,"calendar.todo.exrule,name",0,Exception Rule,Правило при грешка,0
model,"calendar.todo.rdate,name",0,Todo Recurrence Date,Дата на повторение на задача,0
model,"calendar.todo.rrule,name",0,Recurrence Rule,Правило за повторение,0
model,"ir.action,name",act_todo_form,Todos,Задачи,0
model,"ir.action,name",act_todo_form2,Todos,Задачи,0
model,"ir.action,name",act_todo_form3,Todos,Задачи,0
model,"ir.ui.menu,name",menu_todo_form,Todos,Задачи,0
model,"ir.ui.menu,name",menu_todo_form2,New Todo,Нова задача,0
selection,"calendar.todo,classification",0,Confidential,Поверителен,0
selection,"calendar.todo,classification",0,Private,Частен,0
selection,"calendar.todo,classification",0,Public,Публичен,0
selection,"calendar.todo,status",0,,,0
selection,"calendar.todo,status",0,Cancelled,Отказан,0
selection,"calendar.todo,status",0,Completed,Изпълнен,0
selection,"calendar.todo,status",0,In-Process,Обработва се,0
selection,"calendar.todo,status",0,Needs-Action,Необходимо е действие,0
view,calendar.todo,0,Attendees,Присъстващи,0
view,calendar.todo,0,Categories,Категории,0
view,calendar.todo,0,General,Основен,0
view,calendar.todo,0,Occurences,Събития,0
view,calendar.todo,0,Todo,Задача,0
view,calendar.todo,0,Todos,Задачи,0
view,calendar.todo.attendee,0,Attendee,Присъстващ,0
view,calendar.todo.attendee,0,Attendees,Присъстващи,0
view,calendar.todo.exdate,0,Exception Date,Дата на грешка,0
view,calendar.todo.exdate,0,Exception Dates,Дати на грешките,0
view,calendar.todo.exrule,0,Exception Rule,Правило при грешка,0
view,calendar.todo.exrule,0,Exception Rules,Правила при грешка,0
view,calendar.todo.rdate,0,Recurrence Date,Повтаряща се дата,0
view,calendar.todo.rdate,0,Recurrence Dates,Дати на повторяемост,0
view,calendar.todo.rrule,0,Recurrence Rule,Правило за повторение,0
view,calendar.todo.rrule,0,Recurrence Rules,Правила за повторяемост,0
